#{"t_start": 1642524363.8854158, "env_id": "Ataxx-v0"}
r,l,t
1,2,474.644767
1,2,474.64752
1,2,474.651233
1,2,474.653961
1,3,474.65925
1,2,474.662602
1,2,474.665558
1,6,474.675829
1,6,474.686007
1,3,474.690577
1,3,474.696026
1,3,474.701489
1,2,474.705046
1,5,474.713095
1,3,474.718526
1,2,474.721204
1,3,474.726306
1,4,474.733398
1,2,474.73693
1,4,474.743476
-1.0,7,474.754827
1,2,474.757514
1,2,474.761099
1,3,474.765928
-1,6,474.775088
1,3,474.780433
1,2,474.783775
1,3,474.787919
1,2,474.791353
1,2,474.794093
1,6,474.803899
1,2,474.807747
1,2,474.810963
1,2,474.814799
1,3,474.819853
1,3,474.824386
-1,2,474.827204
1,6,474.836214
-1.0,4,474.841714
1,3,474.846703
1,2,474.850079
1,2,474.853077
1,3,474.858053
1,3,474.862551
1,2,474.865537
1,3,474.869452
1,4,474.874757
1,4,474.879979
1,4,474.885495
-1.0,6,474.892979
1,2,474.895642
1,2,474.898376
1,2,474.901012
1,2,474.903652
1,3,474.90754
1,3,474.911415
1,3,474.915675
1,2,474.918454
1,3,474.922461
1,6,474.930403
1,4,474.935692
1,3,474.939589
1,7,474.94929
1,2,474.951992
1,3,474.956516
1,4,474.962086
1,4,474.967978
1,3,474.972251
1,6,474.980388
1,3,474.984486
1,3,474.988536
1,4,474.993723
1,3,474.997655
1,3,475.001575
1,4,475.006887
1,3,475.010859
1,2,475.013513
1,2,475.016181
1,3,475.02016
1,2,475.022836
1,3,475.026725
1,2,475.029368
-1,6,475.037601
1,4,475.042843
1,2,475.045503
1,6,475.053739
1,2,475.056389
1,2,475.059038
1,3,475.062901
1,2,475.06556
1,3,475.069527
1,2,475.072173
1,3,475.076216
1,4,475.081496
1,2,475.084181
1,3,475.088112
1,2,475.090855
1,3,475.094796
1,3,475.098678
1,5,475.105382
1,2,475.108048
1,2,475.110716
1,3,475.114796
1,7,475.123903
1,2,475.126559
1,4,475.131856
1,3,475.135876
-1.0,5,475.141913
1,2,475.144491
1,2,475.147165
1,3,475.15151
1,3,475.155428
1,5,475.176214
1,4,475.181613
1,3,475.185466
1,6,475.193416
1,3,475.197949
1,2,475.200734
-1.0,6,475.208302
1,3,475.212357
1,2,475.21532
-1,6,475.223387
1,3,476.383947
1,4,476.389359
1,3,476.393406
1,7,476.402939
1,3,476.40719
1,3,476.41135
1,6,476.420118
1,2,476.423041
1,3,476.427485
1,2,476.430359
1,2,476.433253
1,2,476.436085
1,6,476.444739
1,3,476.449032
1,2,476.451933
1,2,476.454746
1,3,476.458847
1,3,476.463189
1,2,476.466158
-1,6,476.474676
1,4,476.480572
1,2,476.48363
1,2,476.486495
1,2,476.489334
1,3,476.493464
1,2,476.496414
1,3,476.500953
1,2,476.504045
1,3,476.508443
1,3,476.512741
-1,6,476.521639
1,6,476.530374
1,4,476.536425
1,2,476.539325
1,3,476.543671
1,3,476.54807
1,6,476.557198
1,2,476.560079
1,3,476.564173
1,2,476.567801
1,2,476.572034
1,4,476.579999
1,2,476.584274
1,3,476.589441
1,2,476.592371
1,4,476.598663
1,3,476.603009
1,4,476.609217
1,3,476.613629
-1.0,6,476.622304
1,3,476.627584
1,6,476.636741
1,3,476.641133
1,3,476.645502
1,3,476.650422
1,2,476.654709
1,3,476.660507
1,2,476.665088
1,3,476.671051
-1.0,6,476.681052
1,4,476.687124
1,2,476.689962
1,6,476.698721
1,4,476.704525
1,6,476.713464
1,2,476.716476
1,3,476.720737
1,2,476.723636
1,2,476.726486
1,2,476.729307
1,3,476.733764
1,2,476.73677
1,4,476.742632
-1.0,6,476.750796
1,4,476.756511
1,2,476.759388
1,6,476.768276
1,2,476.771211
1,2,476.774102
1,6,476.782989
-1,6,476.791606
-1.0,5,476.798339
1,4,476.80401
1,3,476.808186
1,2,476.811017
1,3,476.815402
1,7,476.826083
1,3,476.830278
1,3,476.834746
1,3,476.839076
1,2,476.841928
1,7,476.852478
1,3,476.85693
1,6,476.865891
1,7,476.875952
1,3,476.880103
1,2,476.883037
1,2,476.885942
1,2,476.888841
1,2,476.891661
1,7,476.90154
1,7,476.912413
1,6,476.921024
1,5,476.928261
1,7,476.938631
1,2,476.94147
1,3,476.945779
1,2,476.948744
1,2,476.95168
1,2,476.954558
1,2,476.957357
1,4,476.963479
1,2,476.967257
1,2,476.970471
1,6,476.979227
1,6,476.98801
1,4,476.993739
1,2,476.996558
1,3,477.000808
1,4,477.00665
1,4,477.012472
1,2,477.01528
1,2,477.018116
1,7,477.027947
1,3,477.032078
1,2,477.034921
1,2,477.037716
1,3,477.042007
1,7,477.052042
1,2,477.05491
1,7,477.064605
-1,6,477.073221
1,2,477.076053
1,2,477.078877
1,3,477.08306
1,3,477.087312
1,2,477.090184
1,2,477.092987
1,2,477.095793
1,2,477.098629
1,3,477.103216
1,6,477.112243
1,2,477.115076
1,3,477.119434
1,6,477.128356
-1.0,6,477.136611
1,3,477.140926
-1,6,477.149387
1,2,477.152262
1,3,477.156497
1,7,477.166781
1,2,477.169669
1,2,477.172536
1,4,477.178261
1,5,477.185454
1,3,477.18967
1,2,477.192531
1,4,477.19802
1,7,477.208275
1,2,477.211165
1,2,477.213964
1,7,477.223868
1,7,477.233639
1,3,477.237952
1,3,477.242205
1,3,477.246509
1,2,477.249396
1,2,477.252289
1,2,477.255155
1,2,477.257979
-1.0,6,477.266045
1,2,477.268847
-1.0,5,477.275388
1,6,477.284359
1,3,477.288646
-1.0,6,477.296476
1,3,477.300685
1,2,477.303538
1,2,477.306413
1,4,477.312181
1,3,477.316341
1,3,477.320588
1,4,477.326454
1,3,477.330568
-1.0,5,477.33723
1,3,477.341419
1,6,477.35002
-1.0,6,477.358066
1,3,477.362306
1,3,477.366634
1,6,477.375103
1,2,477.377921
1,3,477.382249
1,3,477.386512
1,6,477.395009
1,3,477.399185
1,4,477.404749
1,6,477.41322
1,3,477.417491
1,6,477.425891
1,4,477.431432
1,2,477.434252
1,2,477.437059
1,3,477.441232
1,6,477.449996
1,4,477.455786
1,3,477.460082
1,3,477.464248
1,2,477.467053
1,3,477.471287
1,3,477.475725
1,3,477.4799
1,2,477.482771
1,2,477.485664
1,5,477.492769
1,5,477.499951
1,3,477.504051
1,6,477.512368
1,5,477.519627
1,2,477.522509
1,3,477.526649
-1,6,477.535317
1,2,477.538188
1,2,477.540992
1,4,477.546496
1,3,477.550611
-1,6,477.559307
1,3,477.563557
1,3,477.567784
1,2,477.570618
1,4,477.57641
1,2,477.579205
1,2,477.582066
-1.0,6,477.590216
1,2,477.59314
1,6,477.601841
1,5,477.609091
1,2,477.611903
1,4,477.617684
1,3,477.622013
1,4,477.627568
1,4,477.633145
-1,6,477.641503
1,3,477.645741
1,4,477.651346
-1,6,477.659826
1,6,477.66841
1,2,477.671289
1,6,477.679804
1,3,477.68394
1,3,477.688093
1,6,477.696686
1,4,477.702565
-1,6,477.710983
1,2,477.71388
1,2,477.716727
1,3,477.720838
1,6,477.729258
1,3,477.733458
1,2,477.736333
1,2,477.73921
1,3,477.743548
1,7,477.753957
1,2,477.756854
1,3,477.761146
1,2,477.764008
1,5,477.771224
1,3,477.791427
1,2,477.794339
1,4,477.799926
1,3,477.804153
1,3,477.808349
1,2,477.811203
1,5,477.819224
1,2,477.822122
1,2,477.824928
1,2,477.827745
1,2,477.830613
1,4,477.836371
1,2,477.839244
1,2,477.842101
1,3,477.846377
1,3,477.850574
1,3,477.854768
1,7,477.864671
1,2,477.86756
1,2,477.870435
1,6,477.879001
1,3,477.883335
1,3,477.887567
1,2,477.890371
1,3,477.894493
1,3,477.898702
-1,6,477.90713
1,3,477.911491
1,2,477.914306
1,2,477.917161
-1,6,477.925593
1,6,477.93424
1,3,477.938588
1,2,477.941473
-1.0,6,477.949512
1,2,477.95236
1,6,477.961092
1,6,477.971195
-1.0,6,477.979298
1,2,477.982123
1,3,477.986369
1,2,477.989247
-1.0,3,477.992722
-1,6,478.00122
1,2,478.004025
1,6,478.0128
1,3,478.016979
1,4,478.022517
1,6,478.031057
1,3,478.035375
1,2,478.03827
1,4,478.044177
1,3,478.048338
1,2,478.051156
1,7,478.06085
-1,6,478.069307
1,4,478.075162
1,3,478.079746
1,2,478.08257
-1,6,478.091666
1,7,478.102336
1,5,478.110025
1,5,478.117578
1,2,478.12055
1,2,478.123363
1,3,478.127572
1,7,478.138186
1,2,478.141231
1,3,478.14574
-1.0,6,478.154066
1,3,478.158484
1,2,478.161314
1,2,478.164388
1,6,478.173332
1,2,478.176593
1,2,478.179427
1,2,478.182221
1,2,478.185051
1,6,478.193905
1,2,478.19676
1,2,478.199581
1,4,478.205233
1,2,478.208066
1,2,478.210885
1,4,478.216467
1,3,478.220689
-1,6,478.229416
-1,6,478.237877
-1,6,478.246195
1,2,478.249007
1,2,478.251833
1,2,478.254689
1,3,478.258904
1,2,478.261823
-1.0,6,478.270095
1,3,478.274399
1,6,478.283374
1,2,478.286356
1,2,478.289339
1,3,478.293565
1,2,478.29649
1,2,478.299477
1,2,478.302424
1,2,478.305381
1,2,478.30832
1,3,478.312664
1,3,478.317221
1,2,478.320278
1,2,478.323329
1,2,478.326297
1,7,478.33741
1,2,478.340555
1,6,478.350013
1,3,478.35472
1,6,478.364017
1,3,478.368846
1,2,478.37218
1,6,478.38152
-1,6,478.39089
1,6,478.400153
-1,6,478.409097
1,4,478.41503
1,3,478.419922
1,3,478.424608
1,2,478.427921
1,6,478.437723
1,3,478.442606
1,4,478.449001
-1,6,478.458926
1,2,478.462102
1,4,478.468256
1,8,478.481247
1,3,478.486266
1,6,478.495877
-1.0,7,478.506825
1,3,478.511587
1,3,478.516305
1,2,478.519551
1,3,478.524359
1,6,478.533821
-1.0,4,478.539345
1,8,478.551862
-1.0,6,478.560608
1,2,478.563667
-1,6,478.572595
1,5,478.579997
1,2,478.583052
-1,6,478.591828
1,2,478.594734
1,4,478.600545
1,4,478.606369
-1,6,478.61524
-1,3,478.619145
1,2,478.622058
1,3,478.626508
1,4,478.632356
1,6,478.641602
1,6,478.65045
1,3,478.654682
1,2,478.657634
1,2,478.66053
-1,6,478.66901
1,2,478.67188
-1.0,6,478.679594
1,2,478.682523
1,6,478.691374
1,2,478.694291
1,2,478.697196
1,2,478.700085
1,4,478.705783
1,3,478.710098
1,2,478.713053
1,2,478.715947
1,2,478.71885
1,3,478.723
-1.0,7,478.732497
1,6,478.741046
1,7,478.751225
1,2,478.754124
1,3,478.758369
1,6,478.767059
-1,6,478.776195
1,2,478.77926
1,3,478.783836
1,3,478.788367
1,3,478.792745
1,2,478.795815
1,6,478.804979
1,2,478.808062
1,3,478.812652
1,3,478.81722
1,4,478.82381
1,2,478.827001
1,2,478.830042
1,2,478.83311
1,2,478.836192
1,3,478.840612
1,2,478.843764
1,6,478.853118
1,3,478.857925
1,2,478.861077
1,2,478.864388
1,4,478.870575
1,2,478.873718
1,4,478.87973
1,2,478.882858
1,2,478.886136
-1,6,478.895085
1,2,478.898304
1,2,478.9016
1,2,478.904683
1,6,478.913771
-1.0,6,478.92281
1,7,478.933479
-1,6,478.942789
1,3,478.947302
1,2,478.950335
1,4,478.956503
1,3,478.961027
-1.0,7,478.972714
-1,6,478.982064
1,2,478.985147
1,2,478.988476
-1,6,478.997561
1,3,479.002375
1,6,479.011789
1,2,479.014871
1,2,479.017937
1,2,479.021051
1,2,479.024116
-1.0,6,479.032374
1,2,479.035631
1,3,479.039939
1,3,479.044408
1,3,479.048794
1,2,479.051962
1,3,479.056292
1,3,479.0609
1,2,479.063906
1,3,479.068251
1,6,479.077063
1,6,479.085928
1,6,479.094965
1,2,479.097858
1,2,479.100746
1,2,479.103597
1,3,479.107924
1,2,479.110745
1,2,479.113652
-1,6,479.121942
1,3,479.126273
-1,6,479.134831
1,7,479.145205
1,6,479.154202
1,6,479.163014
-1,6,479.172319
1,2,479.175153
1,2,479.17803
1,3,479.182352
1,3,479.1867
-1.0,5,479.193289
1,2,479.196079
1,3,479.200398
1,2,479.203312
1,2,479.206214
1,7,479.216091
1,2,479.219095
1,2,479.221948
1,2,479.224769
1,3,479.229196
1,3,479.233552
1,3,479.237893
1,3,479.242068
1,2,479.244879
1,6,479.253383
1,3,479.257664
1,2,479.260544
1,2,479.263372
1,3,479.267501
1,6,479.293027
1,3,479.297472
1,3,479.302177
1,4,479.30818
1,3,479.31246
1,3,479.318135
-1.0,5,479.324836
1,4,479.330546
1,7,479.341212
1,2,479.34409
1,2,479.346987
1,2,479.349801
1,3,479.354205
1,3,479.358466
1,2,479.36128
1,3,479.365497
1,2,479.368365
1,6,479.377352
1,3,479.381765
1,7,479.392319
1,6,479.40084
1,3,479.405077
1,2,479.407924
1,3,479.412049
1,3,479.416409
1,6,480.548165
1,2,480.55078
-1,6,480.559021
1,3,480.563092
-1.0,6,480.570586
1,2,480.57341
1,3,480.577581
1,3,480.581902
1,4,480.587908
1,3,480.592229
1,2,480.595077
1,7,480.605139
1,7,480.615615
1,4,480.621364
1,2,480.624187
1,2,480.627022
1,2,480.629815
1,3,480.633907
1,3,480.638174
1,7,480.648354
1,3,480.652608
1,2,480.655451
1,3,480.659576
1,2,480.662412
1,3,480.666593
-1.0,6,480.674643
1,6,480.683126
1,3,480.687519
1,3,480.691639
1,5,480.698858
1,3,480.703092
-1.0,6,480.711003
1,2,480.713798
1,6,480.722727
1,5,480.730055
1,6,480.738602
-1.0,6,480.746746
1,2,480.749619
1,4,480.75542
1,7,480.765737
1,2,480.768685
1,2,480.771627
1,2,480.774453
1,2,480.777258
1,2,480.780085
-1,6,480.78872
1,2,480.791617
1,6,480.800337
1,7,480.81083
1,2,480.813731
1,3,480.818099
1,3,480.82242
1,3,480.826849
1,6,480.835695
1,2,480.838614
1,2,480.841412
1,3,480.845497
1,3,480.849776
1,2,480.852766
1,2,480.855708
1,3,480.859817
1,2,480.862672
1,2,480.865453
1,2,480.868343
1,6,480.876918
1,3,480.881099
1,6,480.889495
1,2,480.892288
1,2,480.895084
1,4,480.900839
1,3,480.905104
1,3,480.909266
1,3,480.913548
1,3,480.917612
1,2,480.920425
1,3,480.924621
1,6,480.933674
-1,6,480.942102
1,2,480.944896
1,2,480.947685
1,2,480.950485
1,5,480.957708
1,6,480.967319
1,2,480.970511
1,4,480.976081
1,3,480.980356
1,3,480.984656
1,3,480.988864
1,3,480.99314
1,2,480.995974
1,2,480.998777
1,4,481.004479
1,6,481.01314
1,3,481.017416
1,2,481.020426
-1.0,7,481.030162
-1.0,5,481.036886
1,7,481.047488
1,2,481.050329
-1.0,4,481.055698
1,2,481.058476
1,4,481.064184
1,2,481.066958
1,6,481.075673
1,3,481.080234
1,7,481.090791
1,2,481.093906
1,2,481.096892
1,3,481.101455
1,3,481.106023
1,4,481.112005
1,2,481.114873
1,2,481.117764
1,3,481.122114
1,4,481.127993
1,4,481.13397
-1.0,4,481.139043
1,2,481.141984
1,2,481.144993
1,2,481.147947
1,2,481.150913
-1,7,481.161336
1,2,481.164205
1,3,481.168432
-1,6,481.177528
-1,6,481.186978
1,2,481.189961
1,2,481.192808
1,2,481.195693
1,6,481.204437
1,7,481.215027
1,7,481.225285
1,7,481.236322
1,2,481.239308
1,3,481.243475
1,3,481.247737
1,6,481.25637
1,3,481.260613
1,3,481.264804
1,3,481.269212
1,2,481.272091
1,2,481.274966
1,2,481.277822
1,6,481.28695
1,2,481.289846
1,3,481.294129
1,6,481.302715
1,3,481.306973
1,8,481.318891
1,3,481.32337
1,6,481.332287
1,4,481.338101
-1,6,481.346051
1,2,481.34883
1,6,481.357571
1,3,481.361953
1,3,481.366125
1,3,481.370285
1,7,481.380347
1,6,481.388848
1,2,481.39165
1,3,481.395903
1,2,481.398767
1,2,481.401621
1,3,481.405835
1,5,481.413121
1,4,481.418763
1,2,481.421534
1,4,481.427148
-1,6,481.435641
-1.0,4,481.440703
1,2,481.443477
1,3,481.447551
1,6,481.456266
1,2,481.459136
1,2,481.461948
1,7,481.471669
1,2,481.474579
-1,6,481.483088
1,2,481.485892
-1,6,481.494631
1,3,481.498853
-1.0,4,481.50371
1,6,481.512455
1,6,481.520911
1,8,481.53255
1,3,481.536624
1,2,481.539514
1,2,481.542392
1,3,481.546576
1,2,481.549451
1,3,481.553761
1,3,481.55786
1,3,481.561909
1,2,481.564667
1,3,481.568787
1,3,481.573221
1,3,481.577399
1,2,481.580254
1,6,481.588678
1,6,481.597383
-1,6,481.605951
1,2,481.608826
-1,6,481.617449
1,5,481.624426
1,6,481.633128
1,3,481.637465
1,3,481.641627
1,3,481.645909
1,2,481.648742
1,2,481.651597
1,6,481.660356
1,3,481.66454
1,3,481.668667
1,3,481.672924
1,2,481.675819
1,3,481.68007
1,4,481.685687
1,5,481.692948
1,3,481.697173
1,3,481.701356
1,6,481.709878
1,3,481.71416
1,4,481.719717
1,3,481.723939
1,4,481.729516
1,6,481.738064
1,2,481.740914
1,3,481.745064
1,5,481.752069
1,2,481.754867
1,3,481.758982
1,3,481.763077
1,2,481.765868
1,3,481.770013
1,2,481.772902
1,4,481.778706
1,3,481.782907
-1.0,4,481.787745
1,3,481.791892
1,6,481.80023
1,6,481.808967
1,3,481.81337
1,3,481.817678
1,6,481.82615
-1.0,6,481.834231
1,2,481.836991
1,5,481.85948
1,2,481.86242
1,2,481.865256
1,3,481.869618
1,3,481.873978
1,2,481.876771
1,3,481.880867
1,4,481.887083
1,6,481.895789
1,6,481.904226
1,3,481.908415
1,6,481.916923
1,6,481.925612
1,3,481.930094
1,3,481.934469
1,3,481.938746
1,2,481.941611
1,6,481.950226
1,2,481.953094
1,3,481.957357
1,3,481.961759
1,2,481.965378
1,5,481.972891
1,3,481.977369
1,6,481.987504
1,7,481.997781
1,5,482.004972
1,3,482.009226
1,2,482.012099
1,2,482.015016
1,2,482.017931
1,6,482.026479
1,2,482.029335
1,5,482.036561
1,2,482.039497
1,3,482.043678
1,3,482.047852
1,3,482.052011
1,3,482.056204
-1.0,4,482.061041
1,3,482.065188
1,3,482.069451
1,6,482.078141
1,2,482.081002
1,2,482.083837
1,4,482.089546
1,2,482.092463
1,2,482.095317
1,4,482.101089
1,2,482.103887
1,2,482.106828
1,3,482.110978
1,4,482.116625
1,3,482.120789
1,2,482.123686
1,3,482.12777
1,3,482.131917
1,2,482.134706
1,3,482.138873
1,3,482.143082
-1,6,482.151717
1,3,482.155925
1,4,482.161611
1,3,482.165806
1,7,482.175682
-1.0,3,482.179276
1,2,482.182157
1,2,482.184983
1,2,482.187799
1,3,482.191982
1,3,482.196153
1,3,482.200418
1,3,482.204684
-1,6,482.213354
1,2,482.216138
1,5,482.223364
1,7,482.23362
1,3,482.237837
1,3,482.241985
1,2,482.244771
1,5,482.251885
1,2,482.25469
1,3,482.258789
1,2,482.261687
1,3,482.265904
-1,6,482.274474
1,3,482.278743
1,2,482.281803
1,3,482.286078
1,6,482.294495
1,4,482.300011
1,2,482.30288
1,6,482.311683
1,2,482.314579
1,6,482.323122
1,7,482.333024
1,4,482.33877
1,4,482.344387
1,4,482.350149
1,2,482.352951
1,2,482.355843
1,3,482.360039
1,4,482.365865
-1,6,482.373621
1,3,482.37795
1,2,482.380747
1,4,482.38641
-1,6,482.395014
1,3,482.39909
1,3,482.403127
-1.0,5,482.409194
1,3,482.413278
1,4,482.418797
1,7,482.428563
1,2,482.431417
1,2,482.434266
1,2,482.437127
-1,6,482.445545
-1,6,482.453725
1,2,482.456587
1,6,482.464913
1,4,482.470481
1,2,482.473329
1,3,482.477516
1,2,482.4803
1,4,482.486039
1,2,482.488924
1,7,482.498863
-1,6,482.507453
1,5,482.514709
1,2,482.517475
-1.0,6,482.525477
-1,6,482.533808
-1,6,482.542547
1,3,482.54684
1,6,482.555585
1,2,482.558536
1,2,482.56135
1,4,482.566959
1,3,482.571249
1,2,482.574099
1,6,482.582474
1,3,482.586878
1,3,482.591204
1,5,482.598399
1,2,482.601231
1,2,482.604114
1,6,482.61272
1,3,482.616926
1,5,482.623815
1,2,482.626704
1,2,482.629511
1,3,482.633682
1,4,482.639278
1,7,482.649296
1,3,482.653547
1,4,482.659338
1,5,482.666522
1,2,482.669337
1,4,482.674981
1,7,482.68513
-1.0,7,482.694485
1,6,482.702945
1,3,482.707265
1,4,482.713218
1,2,482.716103
1,2,482.718978
-1,6,482.727327
1,6,482.735861
1,6,482.744643
1,3,482.74881
1,4,482.754439
-1.0,4,482.759469
1,5,482.766852
1,3,482.771056
1,2,482.77395
1,3,482.778175
1,6,482.78687
1,2,482.789779
1,2,482.79266
1,2,482.795516
1,4,482.801248
1,3,482.805415
1,6,482.814001
1,4,482.819786
1,3,482.823967
-1.0,7,482.833074
1,2,482.835973
1,2,482.838853
1,3,482.842987
1,4,482.848691
1,2,482.851576
1,2,482.854465
1,2,482.857336
1,2,482.860155
1,2,482.863125
1,2,482.866073
-1.0,3,482.869697
1,7,482.880298
1,6,482.889295
-1,5,482.895944
1,2,482.898811
1,3,482.903094
1,3,482.907388
1,6,482.915948
1,6,482.924856
1,3,482.929182
1,4,482.934971
1,3,482.939176
1,2,482.941973
1,5,482.949015
1,3,482.953164
1,2,482.956025
-1.0,5,482.962861
1,2,482.96698
1,5,482.974457
1,4,482.980524
1,2,482.983519
1,2,482.986437
1,3,482.997887
1,2,483.000515
1,6,483.009007
1,2,483.011839
-1,6,483.019881
1,2,483.022761
1,6,483.031385
1,2,483.034216
1,3,483.038391
1,4,483.044116
1,4,483.049927
1,4,483.055784
1,2,483.058675
1,3,483.063016
1,2,483.065818
1,3,483.069905
1,2,483.072745
-1,6,483.081275
1,2,483.084101
1,2,483.086893
-1.0,6,483.094805
1,2,483.097649
1,2,483.100418
1,3,483.104729
-1.0,3,483.108291
1,3,483.112467
1,2,483.11532
1,2,483.118223
-1.0,6,483.126336
1,2,483.129144
1,3,483.13343
1,3,483.137617
1,3,483.141901
1,2,483.144701
1,7,483.155234
1,3,483.159524
1,6,483.168258
1,2,483.171158
1,2,483.174056
1,2,483.176851
1,7,483.187158
1,6,483.195904
1,2,483.198751
1,2,483.201543
1,2,483.204354
1,6,483.213093
1,2,483.216016
1,2,483.218871
1,2,483.221681
1,7,483.231786
1,3,483.236018
1,2,483.238849
1,6,483.247417
1,7,483.257547
1,6,483.266466
1,3,483.270866
1,2,483.273783
1,3,483.27808
1,3,483.282503
1,2,483.285407
1,2,483.288311
1,3,483.308365
-1.0,4,483.313424
1,3,483.317611
1,3,483.322015
1,3,483.326336
1,3,483.331331
1,3,483.335904
1,4,483.341557
1,3,483.345786
1,2,483.348602
1,6,483.357215
1,4,483.362859
-1,6,483.371032
1,2,483.373884
1,3,483.378128
1,7,483.388182
1,2,483.391157
1,3,483.395382
1,3,483.39979
1,3,483.403947
1,2,483.406783
1,3,483.411148
1,2,483.413955
1,3,483.418091
1,2,483.420997
-1,6,483.429334
1,4,483.43505
1,4,483.440682
1,5,483.448092
1,6,483.456826
1,2,483.459719
1,2,483.462614
1,2,483.465515
1,4,483.471198
1,2,483.47403
1,6,483.48282
1,3,483.487199
-1.0,4,483.492216
1,3,483.496319
-1.0,8,484.606638
1,2,484.609281
1,6,484.617432
-1,6,484.626044
-1.0,5,484.632477
1,2,484.635298
1,3,484.639455
1,4,484.645221
1,2,484.64807
1,2,484.650925
1,2,484.653762
1,2,484.656644
-1,6,484.665133
1,3,484.669335
-1.0,6,484.677488
1,5,484.684921
1,2,484.687804
1,2,484.690723
1,6,484.699666
